Location,DateReported,PredHosp2wk,PredHosp4wk,PredHosp3mth,PredHospOPT,PredICU2wk,PredICU4wk,PredICU3mth,PredICUOPT,PredVents2wk,PredVents4wk,PredVents3mth,PredVentsOPT,DateRun,Date2wk,Date4wk,Date3mth
R1,2020-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-05-19,1.0,0.0,0.0,0.0,0.16575571747058823,0.0,0.0,0.0,0.08287785873529412,0.0,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-05-20,1.0,0.0,0.0,0.0,0.16575571747058823,0.0,0.0,0.0,0.08287785873529412,0.0,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-05-21,1.0,0.0,0.0,0.0,0.16575571747058823,0.0,0.0,0.0,0.08287785873529412,0.0,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-05-22,1.0,0.0,0.0,0.0,0.16575571747058823,0.0,0.0,0.0,0.08287785873529412,0.0,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-05-23,1.0,0.0,0.0,0.0,0.16575571747058823,0.0,0.0,0.0,0.08287785873529412,0.0,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-05-24,2.0,0.0,0.0,0.0,0.33151143494117646,0.0,0.0,0.0,0.16575571747058823,0.0,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-05-25,3.0,0.0,0.0,0.0,0.49726715241176467,0.0,0.0,0.0,0.24863357620588233,0.0,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-05-26,4.0,0.0,0.0,0.0,0.6630228698823529,0.0,0.0,0.0,0.33151143494117646,0.0,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-05-27,5.0,0.0,0.0,0.0,0.8287785873529412,0.0,0.0,0.0,0.4143892936764706,0.0,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-05-28,7.0,0.0,0.0,0.0,1.1602900222941177,0.0,0.0,0.0,0.5801450111470589,0.0,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-05-29,9.0,1.0,0.0,0.0,1.491801457235294,0.16575571747058823,0.0,0.0,0.745900728617647,0.08287785873529412,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-05-30,13.0,1.0,0.0,0.0,2.154824327117647,0.16575571747058823,0.0,0.0,1.0774121635588234,0.08287785873529412,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-05-31,18.0,1.0,0.0,0.0,2.983602914470588,0.16575571747058823,0.0,0.0,1.491801457235294,0.08287785873529412,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-06-01,25.0,1.0,0.0,0.0,4.143892936764706,0.16575571747058823,0.0,0.0,2.071946468382353,0.08287785873529412,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-06-02,35.0,2.0,0.0,0.0,5.801450111470588,0.33151143494117646,0.0,0.0,2.900725055735294,0.16575571747058823,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-06-03,50.0,2.0,0.0,0.0,8.287785873529412,0.33151143494117646,0.0,0.0,4.143892936764706,0.16575571747058823,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-06-04,70.0,3.0,0.0,0.0,11.602900222941177,0.49726715241176467,0.0,0.0,5.801450111470588,0.24863357620588233,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-06-05,99.0,4.0,0.0,0.0,16.409816029588235,0.6630228698823529,0.0,0.0,8.204908014794118,0.33151143494117646,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-06-06,138.0,6.0,0.0,0.0,22.874289010941176,0.9945343048235293,0.0,0.0,11.437144505470588,0.49726715241176467,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-06-07,190.0,9.0,0.0,0.0,31.493586319411765,1.491801457235294,0.0,0.0,15.746793159705883,0.745900728617647,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-06-08,256.0,12.0,0.0,0.0,42.43346367247059,1.9890686096470587,0.0,0.0,21.216731836235294,0.9945343048235293,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-06-09,334.0,17.0,0.0,0.0,55.36240963517647,2.817847197,0.0,0.0,27.681204817588235,1.4089235985,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-06-10,417.0,25.0,0.0,0.0,69.12013418523529,4.143892936764706,0.0,0.0,34.56006709261764,2.071946468382353,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-06-11,488.0,35.0,0.0,0.0,80.88879012564706,5.801450111470588,0.0,0.0,40.44439506282353,2.900725055735294,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-06-12,527.0,51.0,0.0,0.0,87.353263107,8.453541591,0.0,0.0,43.6766315535,4.2267707955,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-06-13,516.0,74.0,0.0,0.0,85.52995021482353,12.26592309282353,0.0,0.0,42.764975107411765,6.132961546411765,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-06-14,453.0,107.0,0.0,0.0,75.08734001417646,17.73586176935294,0.0,0.0,37.54367000708823,8.86793088467647,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-06-15,357.0,153.0,0.0,0.0,59.174791137,25.360624772999998,0.0,0.0,29.5873955685,12.680312386499999,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-06-16,257.0,217.0,0.0,0.0,42.599219389941176,35.96899069111765,0.0,0.0,21.299609694970588,17.984495345558823,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-06-17,171.0,300.0,0.0,0.0,28.34422768747059,49.72671524117647,0.0,0.0,14.172113843735294,24.863357620588236,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-06-18,108.0,401.0,0.0,0.0,17.90161748682353,66.46804270570588,0.0,0.0,8.950808743411764,33.23402135285294,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-06-19,66.0,505.0,0.0,0.0,10.939877353058824,83.70663732264705,0.0,0.0,5.469938676529412,41.85331866132353,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-06-20,39.0,589.0,0.0,0.0,6.464472981352941,97.63011759017647,0.0,0.0,3.2322364906764705,48.815058795088234,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-06-21,23.0,618.0,0.0,0.0,3.812381501823529,102.43703339682352,0.0,0.0,1.9061907509117646,51.21851669841176,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-06-22,13.0,573.0,0.0,0.0,2.154824327117647,94.97802611064705,0.0,0.0,1.0774121635588234,47.489013055323525,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-06-23,7.0,464.0,0.0,0.0,1.1602900222941177,76.91065290635294,0.0,0.0,0.5801450111470589,38.45532645317647,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-06-24,4.0,332.0,0.0,0.0,0.6630228698823529,55.03089820023529,0.0,0.0,0.33151143494117646,27.515449100117646,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-06-25,2.0,214.0,0.0,0.0,0.33151143494117646,35.47172353870588,0.0,0.0,0.16575571747058823,17.73586176935294,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-06-26,1.0,129.0,0.0,0.0,0.16575571747058823,21.382487553705882,0.0,0.0,0.08287785873529412,10.691243776852941,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-06-27,1.0,74.0,0.0,0.0,0.16575571747058823,12.26592309282353,0.0,0.0,0.08287785873529412,6.132961546411765,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-06-28,0.0,41.0,0.0,0.0,0.0,6.795984416294117,0.0,0.0,0.0,3.3979922081470586,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R1,2020-06-29,0.0,22.0,0.0,0.0,0.0,3.646625784352941,0.0,0.0,0.0,1.8233128921764705,0.0,0.0,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-04-01,1.0,1.0,1.0,1.0,0.1509462,0.1509462,0.1509462,0.1509462,0.0754731,0.0754731,0.0754731,0.0754731,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-04-02,1.0,1.0,1.0,1.0,0.1509462,0.1509462,0.1509462,0.1509462,0.0754731,0.0754731,0.0754731,0.0754731,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-04-03,2.0,2.0,2.0,2.0,0.3018924,0.3018924,0.3018924,0.3018924,0.1509462,0.1509462,0.1509462,0.1509462,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-04-04,2.0,2.0,2.0,2.0,0.3018924,0.3018924,0.3018924,0.3018924,0.1509462,0.1509462,0.1509462,0.1509462,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-04-05,2.0,2.0,2.0,2.0,0.3018924,0.3018924,0.3018924,0.3018924,0.1509462,0.1509462,0.1509462,0.1509462,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-04-06,2.0,2.0,2.0,2.0,0.3018924,0.3018924,0.3018924,0.3018924,0.1509462,0.1509462,0.1509462,0.1509462,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-04-07,2.0,2.0,2.0,2.0,0.3018924,0.3018924,0.3018924,0.3018924,0.1509462,0.1509462,0.1509462,0.1509462,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-04-08,2.0,2.0,2.0,2.0,0.3018924,0.3018924,0.3018924,0.3018924,0.1509462,0.1509462,0.1509462,0.1509462,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-04-09,3.0,3.0,3.0,3.0,0.4528386,0.4528386,0.4528386,0.4528386,0.2264193,0.2264193,0.2264193,0.2264193,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-04-10,3.0,3.0,3.0,3.0,0.4528386,0.4528386,0.4528386,0.4528386,0.2264193,0.2264193,0.2264193,0.2264193,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-04-11,4.0,4.0,4.0,4.0,0.6037848,0.6037848,0.6037848,0.6037848,0.3018924,0.3018924,0.3018924,0.3018924,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-04-12,4.0,4.0,4.0,4.0,0.6037848,0.6037848,0.6037848,0.6037848,0.3018924,0.3018924,0.3018924,0.3018924,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-04-13,5.0,5.0,5.0,5.0,0.754731,0.754731,0.754731,0.754731,0.3773655,0.3773655,0.3773655,0.3773655,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-04-14,6.0,6.0,6.0,6.0,0.9056772,0.9056772,0.9056772,0.9056772,0.4528386,0.4528386,0.4528386,0.4528386,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-04-15,7.0,7.0,7.0,7.0,1.0566234,1.0566234,1.0566234,1.0566234,0.5283117,0.5283117,0.5283117,0.5283117,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-04-16,8.0,8.0,8.0,8.0,1.2075696,1.2075696,1.2075696,1.2075696,0.6037848,0.6037848,0.6037848,0.6037848,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-04-17,10.0,10.0,10.0,9.0,1.509462,1.509462,1.509462,1.3585158,0.754731,0.754731,0.754731,0.6792579,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-04-18,11.0,11.0,11.0,10.0,1.6604082,1.6604082,1.6604082,1.509462,0.8302041,0.8302041,0.8302041,0.754731,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-04-19,13.0,13.0,13.0,11.0,1.9623006,1.9623006,1.9623006,1.6604082,0.9811503,0.9811503,0.9811503,0.8302041,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-04-20,15.0,15.0,15.0,12.0,2.264193,2.264193,2.264193,1.8113544,1.1320965,1.1320965,1.1320965,0.9056772,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-04-21,17.0,17.0,17.0,14.0,2.5660854,2.5660854,2.5660854,2.1132468,1.2830427,1.2830427,1.2830427,1.0566234,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-04-22,20.0,20.0,20.0,15.0,3.018924,3.018924,3.018924,2.264193,1.509462,1.509462,1.509462,1.1320965,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-04-23,23.0,23.0,23.0,16.0,3.4717626,3.4717626,3.4717626,2.4151392,1.7358813,1.7358813,1.7358813,1.2075696,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-04-24,27.0,27.0,27.0,18.0,4.0755474000000005,4.0755474000000005,4.0755474000000005,2.7170316,2.0377737000000002,2.0377737000000002,2.0377737000000002,1.3585158,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-04-25,31.0,31.0,31.0,19.0,4.6793322,4.6793322,4.6793322,2.8679778000000002,2.3396661,2.3396661,2.3396661,1.4339889000000001,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-04-26,35.0,35.0,35.0,21.0,5.283117,5.283117,5.283117,3.1698702,2.6415585,2.6415585,2.6415585,1.5849351,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-04-27,41.0,40.0,40.0,22.0,6.1887942,6.037848,6.037848,3.3208164,3.0943971,3.018924,3.018924,1.6604082,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-04-28,47.0,45.0,45.0,23.0,7.0944714,6.792579,6.792579,3.4717626,3.5472357,3.3962895,3.3962895,1.7358813,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-04-29,55.0,51.0,51.0,25.0,8.302041000000001,7.6982562,7.6982562,3.773655,4.1510205000000004,3.8491281,3.8491281,1.8868275,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-04-30,64.0,58.0,58.0,26.0,9.6605568,8.7548796,8.7548796,3.9246012,4.8302784,4.3774398,4.3774398,1.9623006,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-05-01,74.0,65.0,65.0,27.0,11.1700188,9.811503,9.811503,4.0755474000000005,5.5850094,4.9057515,4.9057515,2.0377737000000002,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-05-02,87.0,72.0,72.0,28.0,13.1323194,10.8681264,10.8681264,4.2264936,6.5661597,5.4340632,5.4340632,2.1132468,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-05-03,101.0,80.0,80.0,29.0,15.2455662,12.075696,12.075696,4.3774398,7.6227831,6.037848,6.037848,2.1887199,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-05-04,117.0,87.0,87.0,29.0,17.6607054,13.1323194,13.1323194,4.3774398,8.8303527,6.5661597,6.5661597,2.1887199,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-05-05,134.0,95.0,95.0,30.0,20.2267908,14.339889,14.339889,4.528386,10.1133954,7.1699445,7.1699445,2.264193,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-05-06,154.0,102.0,102.0,30.0,23.245714800000002,15.3965124,15.3965124,4.528386,11.622857400000001,7.6982562,7.6982562,2.264193,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-05-07,174.0,109.0,109.0,30.0,26.2646388,16.453135800000002,16.453135800000002,4.528386,13.1323194,8.226567900000001,8.226567900000001,2.264193,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-05-08,195.0,115.0,115.0,29.0,29.434509000000002,17.358813,17.358813,4.3774398,14.717254500000001,8.6794065,8.6794065,2.1887199,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-05-09,216.0,120.0,120.0,29.0,32.604379200000004,18.113544,18.113544,4.3774398,16.302189600000002,9.056772,9.056772,2.1887199,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-05-10,234.0,123.0,123.0,28.0,35.3214108,18.5663826,18.5663826,4.2264936,17.6607054,9.2831913,9.2831913,2.1132468,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-05-11,249.0,126.0,125.0,27.0,37.5856038,19.0192212,18.868275,4.0755474000000005,18.7928019,9.5096106,9.4341375,2.0377737000000002,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-05-12,260.0,129.0,125.0,26.0,39.246012,19.4720598,18.868275,3.9246012,19.623006,9.7360299,9.4341375,1.9623006,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-05-13,264.0,130.0,124.0,25.0,39.8497968,19.623006,18.7173288,3.773655,19.9248984,9.811503,9.3586644,1.8868275,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-05-14,261.0,131.0,120.0,24.0,39.3969582,19.7739522,18.113544,3.6227088,19.6984791,9.8869761,9.056772,1.8113544,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-05-15,252.0,131.0,116.0,23.0,38.0384424,19.7739522,17.5097592,3.4717626,19.0192212,9.8869761,8.7548796,1.7358813,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-05-16,236.0,130.0,110.0,21.0,35.6233032,19.623006,16.604082000000002,3.1698702,17.8116516,9.811503,8.302041000000001,1.5849351,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-05-17,216.0,129.0,102.0,20.0,32.604379200000004,19.4720598,15.3965124,3.018924,16.302189600000002,9.7360299,7.6982562,1.509462,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-05-18,192.0,126.0,95.0,18.0,28.9816704,19.0192212,14.339889,2.7170316,14.4908352,9.5096106,7.1699445,1.3585158,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-05-19,167.0,123.0,86.0,17.0,25.2080154,18.5663826,12.9813732,2.5660854,12.6040077,9.2831913,6.4906866,1.2830427,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-05-20,143.0,118.0,78.0,15.0,21.5853066,17.8116516,11.7738036,2.264193,10.7926533,8.9058258,5.8869018,1.1320965,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-05-21,119.0,114.0,70.0,14.0,17.9625978,17.2078668,10.566234,2.1132468,8.9812989,8.6039334,5.283117,1.0566234,4/8/2020,4/25/2020,5/9/2020,7/1/2020
R2,2020-05-22,98.0,108.0,62.0,13.0,14.792727600000001,16.302189600000002,9.3586644,1.9623006,7.3963638000000005,8.151094800000001,4.6793322,0.9811503,4/8/2020,4/25/2020,5/9/2020,7/1/2020
